dv,score
"[-9.92087647e-01  9.94446724e-01  9.77022375e-01  9.79013572e-01
  9.59652765e-01  9.31164713e-01  8.56297464e-01  7.23819365e-01
  5.18679981e-01  2.73408238e-01  4.76754295e-02  8.70170279e-04
  7.03432300e-03  1.32942730e-03  6.40529771e-03 -4.92192417e-05
  2.94714648e-03 -1.19662843e-02  1.37534843e-02 -5.98358895e-04]",13.93560890501044
"[-9.92087647e-01  9.94446724e-01  9.77022375e-01  9.79013572e-01
  9.59652765e-01  9.31164703e-01  8.56297474e-01  7.23819365e-01
  5.18679981e-01  2.73408238e-01  4.76754295e-02  8.70170279e-04
  7.03432300e-03  1.32942730e-03  6.40529771e-03 -4.92192417e-05
  2.94714648e-03 -1.19662843e-02  1.37534843e-02 -5.98358895e-04]",13.935608853680378
"[-9.92087647e-01  9.94446724e-01  9.77022375e-01  9.79013572e-01
  9.59652765e-01  9.31164703e-01  8.56297464e-01  7.23819375e-01
  5.18679981e-01  2.73408238e-01  4.76754295e-02  8.70170279e-04
  7.03432300e-03  1.32942730e-03  6.40529771e-03 -4.92192417e-05
  2.94714648e-03 -1.19662843e-02  1.37534843e-02 -5.98358895e-04]",13.935608836588848
"[-9.92087647e-01  9.94446724e-01  9.77022375e-01  9.79013572e-01
  9.59652765e-01  9.31164703e-01  8.56297464e-01  7.23819365e-01
  5.18679991e-01  2.73408238e-01  4.76754295e-02  8.70170279e-04
  7.03432300e-03  1.32942730e-03  6.40529771e-03 -4.92192417e-05
  2.94714648e-03 -1.19662843e-02  1.37534843e-02 -5.98358895e-04]",13.93560881662787
"[-9.92087647e-01  9.94446724e-01  9.77022375e-01  9.79013572e-01
  9.59652765e-01  9.31164703e-01  8.56297464e-01  7.23819365e-01
  5.18679981e-01  2.73408248e-01  4.76754295e-02  8.70170279e-04
  7.03432300e-03  1.32942730e-03  6.40529771e-03 -4.92192417e-05
  2.94714648e-03 -1.19662843e-02  1.37534843e-02 -5.98358895e-04]",13.935608869647798
"[-9.92087647e-01  9.94446724e-01  9.77022375e-01  9.79013572e-01
  9.59652765e-01  9.31164703e-01  8.56297464e-01  7.23819365e-01
  5.18679981e-01  2.73408238e-01  4.76754395e-02  8.70170279e-04
  7.03432300e-03  1.32942730e-03  6.40529771e-03 -4.92192417e-05
  2.94714648e-03 -1.19662843e-02  1.37534843e-02 -5.98358895e-04]",13.935608772876849
"[-9.92087647e-01  9.94446724e-01  9.77022375e-01  9.79013572e-01
  9.59652765e-01  9.31164703e-01  8.56297464e-01  7.23819365e-01
  5.18679981e-01  2.73408238e-01  4.76754295e-02  8.70180279e-04
  7.03432300e-03  1.32942730e-03  6.40529771e-03 -4.92192417e-05
  2.94714648e-03 -1.19662843e-02  1.37534843e-02 -5.98358895e-04]",13.935608822996468
"[-9.92087647e-01  9.94446724e-01  9.77022375e-01  9.79013572e-01
  9.59652765e-01  9.31164703e-01  8.56297464e-01  7.23819365e-01
  5.18679981e-01  2.73408238e-01  4.76754295e-02  8.70170279e-04
  7.03433300e-03  1.32942730e-03  6.40529771e-03 -4.92192417e-05
  2.94714648e-03 -1.19662843e-02  1.37534843e-02 -5.98358895e-04]",13.935608839980901
"[-9.92087647e-01  9.94446724e-01  9.77022375e-01  9.79013572e-01
  9.59652765e-01  9.31164703e-01  8.56297464e-01  7.23819365e-01
  5.18679981e-01  2.73408238e-01  4.76754295e-02  8.70170279e-04
  7.03432300e-03  1.32943730e-03  6.40529771e-03 -4.92192417e-05
  2.94714648e-03 -1.19662843e-02  1.37534843e-02 -5.98358895e-04]",13.935608828361525
"[-9.92087647e-01  9.94446724e-01  9.77022375e-01  9.79013572e-01
  9.59652765e-01  9.31164703e-01  8.56297464e-01  7.23819365e-01
  5.18679981e-01  2.73408238e-01  4.76754295e-02  8.70170279e-04
  7.03432300e-03  1.32942730e-03  6.40530771e-03 -4.92192417e-05
  2.94714648e-03 -1.19662843e-02  1.37534843e-02 -5.98358895e-04]",13.935608838746578
"[-9.92087647e-01  9.94446724e-01  9.77022375e-01  9.79013572e-01
  9.59652765e-01  9.31164703e-01  8.56297464e-01  7.23819365e-01
  5.18679981e-01  2.73408238e-01  4.76754295e-02  8.70170279e-04
  7.03432300e-03  1.32942730e-03  6.40529771e-03 -4.92092417e-05
  2.94714648e-03 -1.19662843e-02  1.37534843e-02 -5.98358895e-04]",13.9356088256282
"[-9.92087647e-01  9.94446724e-01  9.77022375e-01  9.79013572e-01
  9.59652765e-01  9.31164703e-01  8.56297464e-01  7.23819365e-01
  5.18679981e-01  2.73408238e-01  4.76754295e-02  8.70170279e-04
  7.03432300e-03  1.32942730e-03  6.40529771e-03 -4.92192417e-05
  2.94715648e-03 -1.19662843e-02  1.37534843e-02 -5.98358895e-04]",13.935608831903497
"[-9.92087647e-01  9.94446724e-01  9.77022375e-01  9.79013572e-01
  9.59652765e-01  9.31164703e-01  8.56297464e-01  7.23819365e-01
  5.18679981e-01  2.73408238e-01  4.76754295e-02  8.70170279e-04
  7.03432300e-03  1.32942730e-03  6.40529771e-03 -4.92192417e-05
  2.94714648e-03 -1.19662743e-02  1.37534843e-02 -5.98358895e-04]",13.935608802271293
"[-9.92087647e-01  9.94446724e-01  9.77022375e-01  9.79013572e-01
  9.59652765e-01  9.31164703e-01  8.56297464e-01  7.23819365e-01
  5.18679981e-01  2.73408238e-01  4.76754295e-02  8.70170279e-04
  7.03432300e-03  1.32942730e-03  6.40529771e-03 -4.92192417e-05
  2.94714648e-03 -1.19662843e-02  1.37534943e-02 -5.98358895e-04]",13.935608853348077
"[-9.92087647e-01  9.94446724e-01  9.77022375e-01  9.79013572e-01
  9.59652765e-01  9.31164703e-01  8.56297464e-01  7.23819365e-01
  5.18679981e-01  2.73408238e-01  4.76754295e-02  8.70170279e-04
  7.03432300e-03  1.32942730e-03  6.40529771e-03 -4.92192417e-05
  2.94714648e-03 -1.19662843e-02  1.37534843e-02 -5.98348895e-04]",13.935608844234064
"[-0.99328756  0.99665248  0.9983317   0.99916845  0.99958539  0.99979332
  0.99989691  0.99994874  0.99997457  0.99998715  0.99999331  0.99999608
  0.9999974   0.9999981   0.99999833  0.99999833  0.99999769  0.9999965
  0.99999309  0.9999866 ]",13.759795155083012
"[-9.87420460e-01  9.92026436e-01  9.89789421e-01  9.79115167e-01
  9.55744626e-01  9.21589973e-01  8.52186717e-01  7.14659059e-01
  5.03085318e-01  2.44220668e-01  5.81491249e-02  8.20650052e-03
  9.00838855e-03  5.63241121e-03  1.19326054e-02  8.44524687e-03
  9.20058500e-03  2.39123886e-03  1.22507264e-02 -7.31134634e-04]",13.759795182586867
"[-9.87420470e-01  9.92026446e-01  9.89789421e-01  9.79115167e-01
  9.55744626e-01  9.21589973e-01  8.52186717e-01  7.14659059e-01
  5.03085318e-01  2.44220668e-01  5.81491249e-02  8.20650052e-03
  9.00838855e-03  5.63241121e-03  1.19326054e-02  8.44524687e-03
  9.20058500e-03  2.39123886e-03  1.22507264e-02 -7.31134634e-04]",13.759795166467143
"[-9.87420470e-01  9.92026436e-01  9.89789431e-01  9.79115167e-01
  9.55744626e-01  9.21589973e-01  8.52186717e-01  7.14659059e-01
  5.03085318e-01  2.44220668e-01  5.81491249e-02  8.20650052e-03
  9.00838855e-03  5.63241121e-03  1.19326054e-02  8.44524687e-03
  9.20058500e-03  2.39123886e-03  1.22507264e-02 -7.31134634e-04]",13.759795168473321
"[-9.87420470e-01  9.92026436e-01  9.89789421e-01  9.79115177e-01
  9.55744626e-01  9.21589973e-01  8.52186717e-01  7.14659059e-01
  5.03085318e-01  2.44220668e-01  5.81491249e-02  8.20650052e-03
  9.00838855e-03  5.63241121e-03  1.19326054e-02  8.44524687e-03
  9.20058500e-03  2.39123886e-03  1.22507264e-02 -7.31134634e-04]",13.75979516497295
"[-9.87420470e-01  9.92026436e-01  9.89789421e-01  9.79115167e-01
  9.55744636e-01  9.21589973e-01  8.52186717e-01  7.14659059e-01
  5.03085318e-01  2.44220668e-01  5.81491249e-02  8.20650052e-03
  9.00838855e-03  5.63241121e-03  1.19326054e-02  8.44524687e-03
  9.20058500e-03  2.39123886e-03  1.22507264e-02 -7.31134634e-04]",13.75979511722679
"[-9.87420470e-01  9.92026436e-01  9.89789421e-01  9.79115167e-01
  9.55744626e-01  9.21589983e-01  8.52186717e-01  7.14659059e-01
  5.03085318e-01  2.44220668e-01  5.81491249e-02  8.20650052e-03
  9.00838855e-03  5.63241121e-03  1.19326054e-02  8.44524687e-03
  9.20058500e-03  2.39123886e-03  1.22507264e-02 -7.31134634e-04]",13.759795159261252
"[-9.87420470e-01  9.92026436e-01  9.89789421e-01  9.79115167e-01
  9.55744626e-01  9.21589973e-01  8.52186727e-01  7.14659059e-01
  5.03085318e-01  2.44220668e-01  5.81491249e-02  8.20650052e-03
  9.00838855e-03  5.63241121e-03  1.19326054e-02  8.44524687e-03
  9.20058500e-03  2.39123886e-03  1.22507264e-02 -7.31134634e-04]",13.759795197259884
"[-9.87420470e-01  9.92026436e-01  9.89789421e-01  9.79115167e-01
  9.55744626e-01  9.21589973e-01  8.52186717e-01  7.14659069e-01
  5.03085318e-01  2.44220668e-01  5.81491249e-02  8.20650052e-03
  9.00838855e-03  5.63241121e-03  1.19326054e-02  8.44524687e-03
  9.20058500e-03  2.39123886e-03  1.22507264e-02 -7.31134634e-04]",13.759795148124944
"[-9.87420470e-01  9.92026436e-01  9.89789421e-01  9.79115167e-01
  9.55744626e-01  9.21589973e-01  8.52186717e-01  7.14659059e-01
  5.03085328e-01  2.44220668e-01  5.81491249e-02  8.20650052e-03
  9.00838855e-03  5.63241121e-03  1.19326054e-02  8.44524687e-03
  9.20058500e-03  2.39123886e-03  1.22507264e-02 -7.31134634e-04]",13.759795147698092
"[-9.87420470e-01  9.92026436e-01  9.89789421e-01  9.79115167e-01
  9.55744626e-01  9.21589973e-01  8.52186717e-01  7.14659059e-01
  5.03085318e-01  2.44220678e-01  5.81491249e-02  8.20650052e-03
  9.00838855e-03  5.63241121e-03  1.19326054e-02  8.44524687e-03
  9.20058500e-03  2.39123886e-03  1.22507264e-02 -7.31134634e-04]",13.759795123679158
"[-9.87420470e-01  9.92026436e-01  9.89789421e-01  9.79115167e-01
  9.55744626e-01  9.21589973e-01  8.52186717e-01  7.14659059e-01
  5.03085318e-01  2.44220668e-01  5.81491349e-02  8.20650052e-03
  9.00838855e-03  5.63241121e-03  1.19326054e-02  8.44524687e-03
  9.20058500e-03  2.39123886e-03  1.22507264e-02 -7.31134634e-04]",13.759795132134464
"[-9.87420470e-01  9.92026436e-01  9.89789421e-01  9.79115167e-01
  9.55744626e-01  9.21589973e-01  8.52186717e-01  7.14659059e-01
  5.03085318e-01  2.44220668e-01  5.81491249e-02  8.20651052e-03
  9.00838855e-03  5.63241121e-03  1.19326054e-02  8.44524687e-03
  9.20058500e-03  2.39123886e-03  1.22507264e-02 -7.31134634e-04]",13.759795144604013
"[-9.87420470e-01  9.92026436e-01  9.89789421e-01  9.79115167e-01
  9.55744626e-01  9.21589973e-01  8.52186717e-01  7.14659059e-01
  5.03085318e-01  2.44220668e-01  5.81491249e-02  8.20650052e-03
  9.00839855e-03  5.63241121e-03  1.19326054e-02  8.44524687e-03
  9.20058500e-03  2.39123886e-03  1.22507264e-02 -7.31134634e-04]",13.759795152945241
"[-9.87420470e-01  9.92026436e-01  9.89789421e-01  9.79115167e-01
  9.55744626e-01  9.21589973e-01  8.52186717e-01  7.14659059e-01
  5.03085318e-01  2.44220668e-01  5.81491249e-02  8.20650052e-03
  9.00838855e-03  5.63242121e-03  1.19326054e-02  8.44524687e-03
  9.20058500e-03  2.39123886e-03  1.22507264e-02 -7.31134634e-04]",13.759795146030068
"[-9.87420470e-01  9.92026436e-01  9.89789421e-01  9.79115167e-01
  9.55744626e-01  9.21589973e-01  8.52186717e-01  7.14659059e-01
  5.03085318e-01  2.44220668e-01  5.81491249e-02  8.20650052e-03
  9.00838855e-03  5.63241121e-03  1.19326154e-02  8.44524687e-03
  9.20058500e-03  2.39123886e-03  1.22507264e-02 -7.31134634e-04]",13.759795158727137
"[-9.87420470e-01  9.92026436e-01  9.89789421e-01  9.79115167e-01
  9.55744626e-01  9.21589973e-01  8.52186717e-01  7.14659059e-01
  5.03085318e-01  2.44220668e-01  5.81491249e-02  8.20650052e-03
  9.00838855e-03  5.63241121e-03  1.19326054e-02  8.44525687e-03
  9.20058500e-03  2.39123886e-03  1.22507264e-02 -7.31134634e-04]",13.759795151549252
"[-9.87420470e-01  9.92026436e-01  9.89789421e-01  9.79115167e-01
  9.55744626e-01  9.21589973e-01  8.52186717e-01  7.14659059e-01
  5.03085318e-01  2.44220668e-01  5.81491249e-02  8.20650052e-03
  9.00838855e-03  5.63241121e-03  1.19326054e-02  8.44524687e-03
  9.20059500e-03  2.39123886e-03  1.22507264e-02 -7.31134634e-04]",13.75979515344067
"[-9.87420470e-01  9.92026436e-01  9.89789421e-01  9.79115167e-01
  9.55744626e-01  9.21589973e-01  8.52186717e-01  7.14659059e-01
  5.03085318e-01  2.44220668e-01  5.81491249e-02  8.20650052e-03
  9.00838855e-03  5.63241121e-03  1.19326054e-02  8.44524687e-03
  9.20058500e-03  2.39124886e-03  1.22507264e-02 -7.31134634e-04]",13.759795139626899
"[-9.87420470e-01  9.92026436e-01  9.89789421e-01  9.79115167e-01
  9.55744626e-01  9.21589973e-01  8.52186717e-01  7.14659059e-01
  5.03085318e-01  2.44220668e-01  5.81491249e-02  8.20650052e-03
  9.00838855e-03  5.63241121e-03  1.19326054e-02  8.44524687e-03
  9.20058500e-03  2.39123886e-03  1.22507364e-02 -7.31134634e-04]",13.759795159861236
"[-9.87420470e-01  9.92026436e-01  9.89789421e-01  9.79115167e-01
  9.55744626e-01  9.21589973e-01  8.52186717e-01  7.14659059e-01
  5.03085318e-01  2.44220668e-01  5.81491249e-02  8.20650052e-03
  9.00838855e-03  5.63241121e-03  1.19326054e-02  8.44524687e-03
  9.20058500e-03  2.39123886e-03  1.22507264e-02 -7.31124634e-04]",13.759795153320592
"[-0.99328756  0.99665248  0.9983317   0.99916845  0.99958539  0.99979332
  0.99989691  0.99994874  0.99997457  0.99998715  0.99999331  0.99999608
  0.9999974   0.9999981   0.99999833  0.99999833  0.99999769  0.9999965
  0.99999309  0.9999866 ]",13.64787095828227
"[-9.89758160e-01  9.91658605e-01  9.89686325e-01  9.82575289e-01
  9.63948729e-01  9.34469328e-01  8.71722130e-01  7.50688561e-01
  5.45599543e-01  2.81918351e-01  7.29867064e-02  8.13293094e-03
  8.84506241e-03  5.20162862e-03  1.04242794e-02  5.60950754e-03
  8.08323820e-03  1.01008793e-04  1.27914757e-02 -1.44970988e-03]",13.647870966143488
"[-9.89758170e-01  9.91658615e-01  9.89686325e-01  9.82575289e-01
  9.63948729e-01  9.34469328e-01  8.71722130e-01  7.50688561e-01
  5.45599543e-01  2.81918351e-01  7.29867064e-02  8.13293094e-03
  8.84506241e-03  5.20162862e-03  1.04242794e-02  5.60950754e-03
  8.08323820e-03  1.01008793e-04  1.27914757e-02 -1.44970988e-03]",13.647870957202274
"[-9.89758170e-01  9.91658605e-01  9.89686335e-01  9.82575289e-01
  9.63948729e-01  9.34469328e-01  8.71722130e-01  7.50688561e-01
  5.45599543e-01  2.81918351e-01  7.29867064e-02  8.13293094e-03
  8.84506241e-03  5.20162862e-03  1.04242794e-02  5.60950754e-03
  8.08323820e-03  1.01008793e-04  1.27914757e-02 -1.44970988e-03]",13.647870958417785
"[-9.89758170e-01  9.91658605e-01  9.89686325e-01  9.82575299e-01
  9.63948729e-01  9.34469328e-01  8.71722130e-01  7.50688561e-01
  5.45599543e-01  2.81918351e-01  7.29867064e-02  8.13293094e-03
  8.84506241e-03  5.20162862e-03  1.04242794e-02  5.60950754e-03
  8.08323820e-03  1.01008793e-04  1.27914757e-02 -1.44970988e-03]",13.647870970043305
"[-9.89758170e-01  9.91658605e-01  9.89686325e-01  9.82575289e-01
  9.63948739e-01  9.34469328e-01  8.71722130e-01  7.50688561e-01
  5.45599543e-01  2.81918351e-01  7.29867064e-02  8.13293094e-03
  8.84506241e-03  5.20162862e-03  1.04242794e-02  5.60950754e-03
  8.08323820e-03  1.01008793e-04  1.27914757e-02 -1.44970988e-03]",13.647870934221928
"[-9.89758170e-01  9.91658605e-01  9.89686325e-01  9.82575289e-01
  9.63948729e-01  9.34469338e-01  8.71722130e-01  7.50688561e-01
  5.45599543e-01  2.81918351e-01  7.29867064e-02  8.13293094e-03
  8.84506241e-03  5.20162862e-03  1.04242794e-02  5.60950754e-03
  8.08323820e-03  1.01008793e-04  1.27914757e-02 -1.44970988e-03]",13.647870973163213
"[-9.89758170e-01  9.91658605e-01  9.89686325e-01  9.82575289e-01
  9.63948729e-01  9.34469328e-01  8.71722140e-01  7.50688561e-01
  5.45599543e-01  2.81918351e-01  7.29867064e-02  8.13293094e-03
  8.84506241e-03  5.20162862e-03  1.04242794e-02  5.60950754e-03
  8.08323820e-03  1.01008793e-04  1.27914757e-02 -1.44970988e-03]",13.647870984812586
"[-9.89758170e-01  9.91658605e-01  9.89686325e-01  9.82575289e-01
  9.63948729e-01  9.34469328e-01  8.71722130e-01  7.50688571e-01
  5.45599543e-01  2.81918351e-01  7.29867064e-02  8.13293094e-03
  8.84506241e-03  5.20162862e-03  1.04242794e-02  5.60950754e-03
  8.08323820e-03  1.01008793e-04  1.27914757e-02 -1.44970988e-03]",13.647870988724966
"[-9.89758170e-01  9.91658605e-01  9.89686325e-01  9.82575289e-01
  9.63948729e-01  9.34469328e-01  8.71722130e-01  7.50688561e-01
  5.45599553e-01  2.81918351e-01  7.29867064e-02  8.13293094e-03
  8.84506241e-03  5.20162862e-03  1.04242794e-02  5.60950754e-03
  8.08323820e-03  1.01008793e-04  1.27914757e-02 -1.44970988e-03]",13.647870947722447
"[-9.89758170e-01  9.91658605e-01  9.89686325e-01  9.82575289e-01
  9.63948729e-01  9.34469328e-01  8.71722130e-01  7.50688561e-01
  5.45599543e-01  2.81918361e-01  7.29867064e-02  8.13293094e-03
  8.84506241e-03  5.20162862e-03  1.04242794e-02  5.60950754e-03
  8.08323820e-03  1.01008793e-04  1.27914757e-02 -1.44970988e-03]",13.647870919719638
"[-9.89758170e-01  9.91658605e-01  9.89686325e-01  9.82575289e-01
  9.63948729e-01  9.34469328e-01  8.71722130e-01  7.50688561e-01
  5.45599543e-01  2.81918351e-01  7.29867164e-02  8.13293094e-03
  8.84506241e-03  5.20162862e-03  1.04242794e-02  5.60950754e-03
  8.08323820e-03  1.01008793e-04  1.27914757e-02 -1.44970988e-03]",13.64787092594035
"[-9.89758170e-01  9.91658605e-01  9.89686325e-01  9.82575289e-01
  9.63948729e-01  9.34469328e-01  8.71722130e-01  7.50688561e-01
  5.45599543e-01  2.81918351e-01  7.29867064e-02  8.13294094e-03
  8.84506241e-03  5.20162862e-03  1.04242794e-02  5.60950754e-03
  8.08323820e-03  1.01008793e-04  1.27914757e-02 -1.44970988e-03]",13.647870943771089
"[-9.89758170e-01  9.91658605e-01  9.89686325e-01  9.82575289e-01
  9.63948729e-01  9.34469328e-01  8.71722130e-01  7.50688561e-01
  5.45599543e-01  2.81918351e-01  7.29867064e-02  8.13293094e-03
  8.84507241e-03  5.20162862e-03  1.04242794e-02  5.60950754e-03
  8.08323820e-03  1.01008793e-04  1.27914757e-02 -1.44970988e-03]",13.64787095583575
"[-9.89758170e-01  9.91658605e-01  9.89686325e-01  9.82575289e-01
  9.63948729e-01  9.34469328e-01  8.71722130e-01  7.50688561e-01
  5.45599543e-01  2.81918351e-01  7.29867064e-02  8.13293094e-03
  8.84506241e-03  5.20163862e-03  1.04242794e-02  5.60950754e-03
  8.08323820e-03  1.01008793e-04  1.27914757e-02 -1.44970988e-03]",13.647870948416768
"[-9.89758170e-01  9.91658605e-01  9.89686325e-01  9.82575289e-01
  9.63948729e-01  9.34469328e-01  8.71722130e-01  7.50688561e-01
  5.45599543e-01  2.81918351e-01  7.29867064e-02  8.13293094e-03
  8.84506241e-03  5.20162862e-03  1.04242894e-02  5.60950754e-03
  8.08323820e-03  1.01008793e-04  1.27914757e-02 -1.44970988e-03]",13.64787095905584
"[-9.89758170e-01  9.91658605e-01  9.89686325e-01  9.82575289e-01
  9.63948729e-01  9.34469328e-01  8.71722130e-01  7.50688561e-01
  5.45599543e-01  2.81918351e-01  7.29867064e-02  8.13293094e-03
  8.84506241e-03  5.20162862e-03  1.04242794e-02  5.60951754e-03
  8.08323820e-03  1.01008793e-04  1.27914757e-02 -1.44970988e-03]",13.64787094921549
"[-9.89758170e-01  9.91658605e-01  9.89686325e-01  9.82575289e-01
  9.63948729e-01  9.34469328e-01  8.71722130e-01  7.50688561e-01
  5.45599543e-01  2.81918351e-01  7.29867064e-02  8.13293094e-03
  8.84506241e-03  5.20162862e-03  1.04242794e-02  5.60950754e-03
  8.08324820e-03  1.01008793e-04  1.27914757e-02 -1.44970988e-03]",13.647870954546335
"[-9.89758170e-01  9.91658605e-01  9.89686325e-01  9.82575289e-01
  9.63948729e-01  9.34469328e-01  8.71722130e-01  7.50688561e-01
  5.45599543e-01  2.81918351e-01  7.29867064e-02  8.13293094e-03
  8.84506241e-03  5.20162862e-03  1.04242794e-02  5.60950754e-03
  8.08323820e-03  1.01018793e-04  1.27914757e-02 -1.44970988e-03]",13.647870938350472
"[-9.89758170e-01  9.91658605e-01  9.89686325e-01  9.82575289e-01
  9.63948729e-01  9.34469328e-01  8.71722130e-01  7.50688561e-01
  5.45599543e-01  2.81918351e-01  7.29867064e-02  8.13293094e-03
  8.84506241e-03  5.20162862e-03  1.04242794e-02  5.60950754e-03
  8.08323820e-03  1.01008793e-04  1.27914857e-02 -1.44970988e-03]",13.647870964203591
"[-9.89758170e-01  9.91658605e-01  9.89686325e-01  9.82575289e-01
  9.63948729e-01  9.34469328e-01  8.71722130e-01  7.50688561e-01
  5.45599543e-01  2.81918351e-01  7.29867064e-02  8.13293094e-03
  8.84506241e-03  5.20162862e-03  1.04242794e-02  5.60950754e-03
  8.08323820e-03  1.01008793e-04  1.27914757e-02 -1.44969988e-03]",13.647870955055618
