dv,score
"[ 2.86627659 -1.12194693  6.06840714 -4.02276998  9.56678549  5.97916911
  6.77051103 -0.59069755  9.42475828  0.02227377  2.79577838 -4.55865399
 -0.40991865  2.5661751   6.30881236  1.13537704  9.36234414 -0.68501218
 -0.12367029  9.92734878]",3018702.1462271367
"[ 7.64846944  7.53274965  5.82001335 -3.41757129  5.03352283  0.03383936
  6.09556348  2.26385027  6.60123422 -2.47589574 -1.33674709 -1.67259861
 -1.38162539  1.21998786 -2.84310712  7.50212509 -1.96220178 -1.37695476
 -4.0566934   4.5473639 ]",1434823.0210624845
"[-0.47242416  3.26857728  5.20569991  8.62868651 -3.57308969  9.78227231
 -4.33805372  1.8118989   2.85737923  6.75852469 -1.49132593  4.97315445
  1.71828601  9.86112784 -2.24229305  5.56446071  7.14212701 -2.82136991
  0.70919415  8.38031434]",3306661.802817197
"[ 3.68686758 -0.35112583  3.09966293  8.07259939  3.89671143  5.1860619
  1.29020645  1.51466078 -0.76311216 -3.25380561 -2.944451    6.13786335
  7.92683675  4.83354706 -1.88476103 -4.8983915   3.98558883 -4.10880941
  9.61662322  7.30000193]",1799884.2035840575
"[9.52700511 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",805827.150000725
"[1.00000045 8.88567652 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",613982.6166594926
"[1.00000045 1.00000075 5.36623131 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",79189.65508364177
"[1.00000045 1.00000075 1.00000073 9.93421583 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",962368.9415099531
"[1.00000045 1.00000075 1.00000073 1.00000081 8.77185054 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",582870.3531314273
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077 -2.25897908
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",2756.165502322201
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 8.67812575 1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",558149.9240483814
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009  -4.23668671  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",31498.31389880136
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102 -4.65209465  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",45835.71621002057
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 9.70395775 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",875656.8236375782
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 4.52385308 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",39143.753213826516
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 7.61926119
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",329931.366325041
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 3.11142672 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",7986.205515025458
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.56258777 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",66.04073983959834
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 2.68485196 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",4141.173267162713
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954 -3.67464397  0.99999749  0.99999451
  0.99998907  0.99997791]",17839.60892514738
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 6.34183029 0.99999451
 0.99998907 0.99997791]",156693.61257651282
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 7.78378805
 0.99998907 0.99997791]",359713.4395705005
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 7.59752655 0.99997791]",326139.7035245052
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 1.76560431]",58.61834251240659
"[ 7.70171697 -0.93674013  3.21607328  6.68394813 -4.54117052  9.69570835
 -1.71210107  9.11135028  2.47115985 -3.58265108  1.83835326 -3.75561659
  4.1665205  -1.50805127 -1.92754001 -4.15265679  8.95784624  1.22717567
  1.36791928  5.53967968]",2900879.020911591
"[-1.20431662  2.92580933  8.21025699  8.21025707  7.76333394  0.33106911
  6.64943939  4.7665093   6.03061369  8.21025693 -1.70201727 -3.59328821
 -3.31267293  3.75620889  0.20969532  6.31957854  5.27345381 -4.03229922
 -4.27855267 -2.45876589]",2176625.99743578
"[ 6.48877146  1.7388131  -2.4857359   7.42512419  5.53216215  8.22066152
  0.57825259 -2.22017174 -1.70850138  1.58298328 -4.18911303  4.65281283
 -0.65460747 -2.94921983 -4.27395908  0.40368515 -4.62015712  9.38129737
  1.35028189  5.92435994]",1806751.3978813912
"[-3.81393963 -2.71859885 -3.01744351  2.76695995 -1.67025261  8.33940113
 -2.31654709  7.42867239 -1.26936926  1.54634431  8.87207502  4.34467492
 -3.58452486 -1.79101897  4.97631656  4.18371541  3.68526575 -4.42823599
 -4.09670295  1.33721029]",1695760.67496235
"[ 2.17873542 -2.9010486  -2.03524824 -2.00055979  6.22725947  7.67554362
 -3.9012312   9.23271472  5.69647217  1.2564478   1.778435    6.13699548
  7.77402725  4.97076317 -1.29294439  0.61884171  5.83483108 -3.35829888
  5.46036681  8.02130536]",1905718.2274791582
"[ 3.77594998 -4.05536208 -3.29555858  7.05573554  0.6016548  -1.75149696
  3.84337971  0.36737179 -4.07906563 -1.76790035  6.1418019   9.57381819
 -0.43671947 -3.34179499 -2.32999099 -1.4630883   9.54467041 -4.22549583
  0.73710262 -2.06764361]",2269804.4464835
"[ 4.86230256e+00 -1.89981939e+00  6.27297408e+00  2.71485994e+00
 -3.41658976e+00 -3.86214703e+00  8.06192693e+00  1.93260982e+00
  2.41638916e+00  2.21701567e+00 -5.70704613e-01  4.15485864e-01
  3.92159584e+00  9.26682390e+00 -4.37978873e-03 -3.35586815e+00
 -1.75662439e+00 -3.27577972e-01 -3.76431988e+00 -2.84646946e+00]",1435438.5954592032
"[ 5.05195218  7.04903393  2.56746642 -1.34787897  2.41334605  5.99677194
  7.41613544 -4.91428188  5.48009468  9.95429499  1.52301913  7.97708202
  8.22294237  8.02695904  0.27523043  2.81542184  8.35618007  9.84078114
  9.95428338  9.04452961]",4733883.120805316
"[-0.5795128  -2.48444543  1.78146085  3.81292476  5.12198633  3.31630503
  5.02845325  7.55456588  7.40272785  7.14338621  2.74300163  7.5321726
 -0.79104075  6.03532716  4.68442185  6.93275651 -1.75765561  1.8171209
  7.90097282  4.01342622]",1855280.773907256
"[ 2.19348979  7.98141439  9.90172978  7.11879212 -2.5643414   6.70445487
 -0.37898584 -0.66574172  1.30657206 -2.28454585 -3.10685514 -2.02304445
  5.61097709 -1.59285083  8.31142976 -1.72776986 -3.35896672 -2.65422238
  3.75456012  5.36324542]",2275320.176306616
"[ 4.01704195  1.1500319   3.78800238 -0.85698495  6.40369062  7.49499576
 -3.67561022  3.62791552 -1.55915762  7.38572947  9.58433321 -2.05666075
  1.75000004  5.94135071 -2.37695158 -3.77668179  9.6613332  -2.66160343
 -3.51798449  8.21924048]",2727461.45958977
"[-2.08622872 -3.05523451  2.02441286  4.35471621  9.94636221  4.38277133
  5.71684969  7.46301626  9.80577824  5.05525222 -1.62958104  7.90549308
  3.99114212  8.72295719  0.14817964  3.76087493  4.28269761  1.34865322
  8.81533969  5.66722735]",3600438.9101942945
"[ 3.13591898 -2.10700108  5.12197024  9.91498483  0.6692135  -4.66388998
  2.75595541  2.02832799  6.14222738  8.09388296  0.17968951  3.40604575
 -3.00172852 -2.49884806 -4.06859561  0.8012525   1.26426814  6.91144177
  4.14238191  8.54928082]",1823168.75596454
"[ 7.82187088 -4.94419158  9.31711867  7.24110809  4.07339445  5.81636752
  0.98588398 -3.69142544  4.37203958 -2.77112039  4.95849985  5.95968328
 -1.5132259   1.27632028  9.58638937  5.36377104 -2.26688056 -2.67933016
  6.16822365 -0.86728628]",2687515.0173571357
"[ 5.00462258 -0.74679831 -1.53231738 -1.33466521  1.91866351  6.36061074
  7.37351708 -1.00986785  1.10043041  3.06850403 -1.27996179  6.05343924
 -3.41404677 -0.74654259  9.51093555  6.79639596  0.06041251 -1.29505576
  9.63882547 -2.63043171]",2515097.065122135
"[-2.28048912  7.44209659  8.85325832  8.34525764  8.33192317  4.2154381
  1.34414355  9.3331744   4.67828825  3.21343657  0.72575948 -0.20352888
  8.31168415  7.56544346 -1.98829152 -2.21891339 -1.2629418  -2.26808686
  0.88661187 -1.21331035]",3012686.0060896394
"[ 3.11483949  4.18069927  5.78275567  0.25406452 -2.15710907  5.71580348
  6.24271938 -1.63339411 -2.67972211 -2.4729468   2.25509371  9.75507071
 -1.62386655  4.02591189  5.93891177  4.53457624  2.62237317 -3.07475897
  3.31385309  4.15983424]",1470780.43586408
"[ 5.82749463 -0.43819168 -0.11355522  2.45017504 -1.32230275 -2.88945733
  4.56343112 -0.98219235  8.12787569 -3.0412884  -1.30357622  0.15800032
  3.41343523 -3.47744505  2.4027726   1.54730721  8.11737925  6.34489609
  8.25715193  7.82554223]",1529513.9806817647
"[ 4.41001416  6.88808057  7.70426165  7.2172174   4.74499955  4.54239733
  6.84021278  5.83542856  6.89176352  9.88571614  6.19129056 -0.29240721
 -3.97164994  1.00280582  1.17807872  0.86488698  1.64195059 -1.12827521
  1.24171777  0.82146711]",2116507.2184589375
"[-3.215828   -0.72998631  3.70428833  5.83641187  0.49586851  2.56713109
 -4.35335512  5.01485615  5.79419868 -4.86883783  2.41150511  4.10902805
 -4.3533561  -4.12573026  1.02016349  7.17056702  2.53739107 -4.0049138
  4.13601619 -3.00665034]",827442.0975574177
"[1.01808035 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",0.133455964055987
"[ 1.00000045 -0.54073289  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",289.83092330851633
"[ 1.00000045  1.00000075 -1.18030188  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",495.5796831188218
"[1.00000045 1.00000075 1.00000073 1.29660185 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",55.28516754392674
"[1.00000045 1.00000075 1.00000073 1.00000081 0.86608336 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",8.056367344736413
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 4.08027449
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",25446.286538293418
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
 -4.12128871  1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",28201.07427893129
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  4.57357038 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",40960.66994177372
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 0.78799332 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",18.90891176256059
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.95070389 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",878.2273562522992
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 2.2382671  1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",1762.7448113221922
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043 -3.95105741
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",23823.51846023247
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
 -3.22856906  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",10686.494341938504
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 9.90072588 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",949374.4176654805
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.90377936 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",4.290644435837967
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 3.956218   0.99999749 0.99999451
 0.99998907 0.99997791]",22349.786329967417
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 6.00781403 0.99999451
 0.99998907 0.99997791]",125690.62535522309
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 4.84051005
 0.99998907 0.99997791]",51802.655567819354
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
 -1.793316    0.99997791]",1279.1254440239477
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907 -2.35124931]",1123.0725441233615
"[-4.41302359  8.83801499 -0.49126195 -3.97372898 -2.89918217  4.76179599
  3.80917243  2.93328299  1.92195292 -2.44302498 -2.00030286  2.01030957
  9.06616406  8.06474091 -2.29116849  5.75682466  7.60081452  1.65202841
  8.10702433  4.99343654]",2488891.311716008
"[ 5.15247724  5.21192119 -1.93044668 -1.30621426  9.52091415 -4.55357225
 -2.99848187  2.71501357 -4.59647111 -1.00281168  3.04240727 -3.5352729
  7.33926446  8.17671049  4.50634315  0.02934007  4.33106065  6.19392903
 -2.9182596  -4.7234445 ]",2032793.2407422573
"[ 5.69122453 -4.83403714  5.93196866 -1.77315778 -4.45550689  3.33731974
  7.46390766  6.85198321  2.42920801 -2.84960512 -3.58568403  9.97130127
 -4.1428374   0.98176691 -1.08851114  2.66291645  8.52922151 -1.80991847
  6.90047411 -4.68652311]",2729992.302826402
"[-2.54141282e-03 -3.47321533e+00 -1.89789190e+00  6.53988727e+00
  9.13500441e+00  6.04867659e+00 -4.77472851e+00  3.82922839e+00
 -7.55581784e-01  5.03536377e+00  4.51015956e+00  8.47583344e-01
  9.99958776e+00 -2.41617330e+00  6.89948614e+00  4.36044547e+00
  3.69402625e+00 -3.04747488e+00  2.60623174e+00  2.08410455e+00]",2350899.2623237483
"[ 8.46517593  7.46437371  6.76518978  6.27158607  7.50966856  4.15500926
  4.0958854  -1.29356024  3.59430383  4.59406845  0.86014576  6.77548007
  2.35354195  9.70841573  8.75112094  3.75215487  7.03378422  0.31006263
  3.01285289  4.06929026]",2987225.4517458663
"[-0.15183117  3.76490278 -2.25417266 -3.78185022  3.42130788  6.49570152
  4.24869874  9.46890007  0.25391312 -3.65068599  7.20906778 -3.17143808
  7.64432425  7.79375227 -3.63238711  2.48134489  2.25404247  1.60553775
  3.49188823  1.6940355 ]",2007818.5990627073
"[-3.10400066 -1.89139761  4.56867557  3.27525847  7.25273206  1.23235467
  1.361982   -0.48289532  9.5768095   3.82900094 -1.91435317  3.63609695
  3.41655     0.10661389  2.13512895 -1.34436832  5.11431985 -0.95546508
  4.26604604  3.65049484]",1242639.7659513385
"[-4.70912239 -3.8800231   3.55337189  5.38190852  6.32750428 -0.05267265
  5.3057458   6.58703637  9.48122891  9.72535512 -3.65525967 -0.64845344
 -4.98927649 -1.28517307 -3.02755416  6.83202964 -0.80033033  4.81963037
  9.65596532 -4.1488475 ]",3358704.3356955326
"[ 3.17494401 -2.0027405   6.27831244  4.58986556  0.74806915  6.38281177
 -4.43453801  4.55319811  9.85584138 -1.05429904  7.15534577  3.04101608
 -3.53855124 -1.89448917  7.22908478  6.9246993   6.28494235  4.00974455
 -3.02333949  1.31974316]",2206123.2612935826
"[-2.17021848  5.75696903 -2.70988867  7.54177034 -4.90258784 -4.61884398
  1.12265581 -3.78956254 -2.13604399  1.38978897 -1.98266532  4.62116245
  4.7578541   4.79157407  9.26647413 -2.70659156 -4.5365813   6.14138657
  8.40707111  4.49881618]",2087566.6672251509
"[ 9.8171357   3.90561697  6.3419517   8.76412219  1.95744788  9.61966225
  7.58455046  5.43816775 -3.49882578  0.73149216 -1.02581712  1.68462558
  2.07239326 -2.0963482  -2.25338874  2.69285206 -3.89028471  4.24440451
 -1.69574618  5.59018367]",2714933.14038582
"[-4.12355645 -2.57768065  7.86338134 -2.37616322  3.0596624   5.30049576
  3.16533379  1.78652755 -2.09956007  1.95402583  8.6704112   4.06591932
  1.36235877  1.12252688  4.33981627 -2.4207113   0.86995793 -1.43346738
 -4.18576099  3.52061079]",1129351.4810008428
"[ 8.12792209 -3.6957283  -3.45171499  0.45859668  5.45216425 -3.91596981
  7.10281498  3.62671035  4.06755733 -0.11050571  0.31594833  9.33357219
  4.47357667  6.88029142  4.51982047  6.23467826 -3.85499788  3.54919235
  7.37263061  0.11477286]",2311915.3759423397
"[-4.96648637 -4.2535543   8.10753166  3.47043244  4.75802073 -3.85570259
  9.41253463 -4.27908355 -3.66864152  0.54353645  7.27615212  4.27474222
  5.59571625  7.15825255  9.72106511 -4.29233135 -4.62795392  1.38690736
 -1.35510123  9.48296277]",3052514.649557468
"[ 8.04197268  0.42214166  3.56810889  6.95668873 -3.79661785  1.10974453
 -1.22007943  4.62825415 -4.245857   -3.15412566  6.71423749  0.7643557
  9.89557207  1.52473163  7.48762646 -3.74291836  7.24024459  6.22400115
  2.44073866  5.43036497]",2665660.094909479
"[ 3.85624594  6.45169866 -2.5906206  -4.90367831 -2.37285012  2.37957399
  0.67812621 -0.62837196  6.19134098  7.37334783  2.63933291 -2.18041112
 -2.37670241  7.64664492  7.99213935  2.46544822  9.49007654 -0.97278026
  3.88122048 -2.49979559]",2164045.910051693
"[-4.22945751  8.15906485 -4.18230856  2.0887733   7.56347184  9.67375278
 -3.03285824  9.21708354 -2.49183282  2.25027524  0.83505206  3.84928666
 -1.82605621  7.58213725  7.06472499 -2.1586005  -2.49183624  5.58847822
  3.26349572  9.9847202 ]",3101974.4924806016
"[-4.5170931  -3.18339898  7.70846494 -2.23366919  6.29448957  9.35410199
  0.26774023 -4.65875903  3.31875818 -4.45456983 -0.47934012 -1.82602396
 -1.59639399  0.29086444  5.1569556  -4.16653592  7.20558315  6.18053151
  1.52226031  6.43081511]",1847016.035084026
"[-3.29536908 -0.39734666  2.75493203  3.60482596  5.38426252  1.13585025
 -2.3490925   2.59240871 -4.13152493  5.61707968  2.29914296  1.59363381
  9.10537366  9.34899246 -4.09671433  8.03715868  1.04869913  1.66186142
  6.03355821  2.64303675]",2121857.562268283
"[ 6.52744508  8.73086252 -3.25457283  9.36960359 -0.57575916  3.55316
  5.32300118  5.67502123 -3.02113632  0.51865899 -0.68677416  5.88452747
  6.57611105  8.93853772  7.69971085  0.64549244  1.1580337   5.68801994
 -1.24607254  5.54898269]",2898115.0683354265
"[0.91817637 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",2.470116475451447
"[1.00000045 7.81163023 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",364945.0668265856
"[1.00000045 1.00000075 0.50908234 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",79.22495886246853
"[ 1.00000045  1.00000075  1.00000073 -2.90620244  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",7085.410580770014
"[1.00000045 1.00000075 1.00000073 1.00000081 6.78016999 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",205610.8687362361
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.65402317
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",344.4994760058411
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 8.1216529  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",427118.84304312046
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  9.42912479 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",779964.6241422003
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 0.44326566 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",95.86932539712505
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092 -3.01355852  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",8158.095301866284
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068 -0.95246405  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",385.8856423148102
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043 -3.50565958
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",14796.01643545839
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 1.74669792 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",476.954473981569
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 2.92397649 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",6073.57520660495
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978 -4.23209617  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",31361.828921039192
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 7.99040124 0.99999749 0.99999451
 0.99998907 0.99997791]",399903.8759482205
